,xmf,flux_8p4GHz_med_bres,flux_8p4GHz_upp_bres,flux_8p4GHz_low_bres,flux_8p4GHz_med_dale,flux_8p4GHz_upp_dale,flux_8p4GHz_low_dale,flux_5GHz_med_bres,flux_5GHz_upp_bres,flux_5GHz_low_bres,flux_5GHz_med_dale,flux_5GHz_upp_dale,flux_5GHz_low_dale,flux_3GHz_med_bres,flux_3GHz_upp_bres,flux_3GHz_low_bres,flux_3GHz_med_dale,flux_3GHz_upp_dale,flux_3GHz_low_dale,flux_1p4GHz_med_bres,flux_1p4GHz_upp_bres,flux_1p4GHz_low_bres,flux_1p4GHz_med_dale,flux_1p4GHz_upp_dale,flux_1p4GHz_low_dale,flux_610MHz_med_bres,flux_610MHz_upp_bres,flux_610MHz_low_bres,flux_610MHz_med_dale,flux_610MHz_upp_dale,flux_610MHz_low_dale,flux_325MHz_med_bres,flux_325MHz_upp_bres,flux_325MHz_low_bres,flux_325MHz_med_dale,flux_325MHz_upp_dale,flux_325MHz_low_dale,flux_150MHz_med_bres,flux_150MHz_upp_bres,flux_150MHz_low_bres,flux_150MHz_med_dale,flux_150MHz_upp_dale,flux_150MHz_low_dale
21,-0.625,8.411740542740974,8.423440050731255,8.396614406492553,8.72996770241344,8.741143704094052,8.71816990167478,8.64349946524433,8.657002535522535,8.63434445317956,8.944970145351911,8.951671904023168,8.935422478314342,8.881617772753595,8.888109337875514,8.875689504668232,9.213148607601768,9.218981149480836,9.206687316041032,9.211363425669516,9.217193160141504,9.20581850153934,9.49901144661595,9.503030925775539,9.494658028929974,9.568844719586915,9.572428793548735,9.56541663015608,9.837640353801806,9.840212584355006,9.83509591152589,9.826646415512213,9.829752109587247,9.823858448524565,10.11698520027044,10.118869630716999,10.1154536218331,10.135661641011875,10.137754288341894,10.133860805793251,10.471124547112092,10.472447709773245,10.469708406131277
22,-0.375,7.7820802773215885,7.804896951366658,7.758860733919847,8.11662300956834,8.131383336465625,8.098361010293019,8.067516187636674,8.082509173260677,8.0529668070316,8.334561685990288,8.35366186789034,8.3239977057989,8.301521556142832,8.308834114739462,8.285424454778232,8.61446550219521,8.624046931370488,8.606169186068492,8.648690313022605,8.65565089109953,8.639699672401697,8.907334258551323,8.913234649714672,8.90083744049333,9.014327522105425,9.020129852597952,9.007984115014809,9.265305434836229,9.269795473996501,9.26161835424825,9.28449984146758,9.288172306946702,9.279541415752028,9.533282691479213,9.537153059357669,9.531015084340131,9.598876053400552,9.601848410318485,9.595800572690184,9.904107976090716,9.905976899507667,9.902233890496724
23,-0.125,7.196688446838621,7.224391977999932,7.168985538566867,7.461110351168225,7.483819410129617,7.442082891028275,7.413304669521301,7.433846744990007,7.388677983252119,7.701106399451527,7.7229348369472,7.681542151788975,7.688720736416098,7.70649439630058,7.67032836442437,8.013386094867176,8.026788995156071,7.996136307969183,8.06528713538826,8.075883940286188,8.051281728866929,8.300615011793672,8.307886545423404,8.290923096039682,8.445337041109058,8.455271249023895,8.437673892775976,8.677650176571394,8.684353392830948,8.671898420497543,8.722276315999341,8.728048027410557,8.716763070768017,8.968575043761817,8.97300677016623,8.965325662032262,9.056416237077109,9.060402996347406,9.052617261300732,9.322996819898805,9.325687134579159,9.320419623843947
24,0.125,6.632456994569688,6.6789858787290886,6.592263663708894,6.9058155636358105,6.941455919904945,6.875770698283899,6.851076774055846,6.882334467786288,6.810331806365786,7.067380569494896,7.095335427208083,7.0353867428533965,7.071301991007989,7.098720321701142,7.037164039325843,7.357945131480712,7.3811808569083945,7.338869191724173,7.456365735514007,7.47678840687931,7.442473664558313,7.710519789105763,7.721498150700938,7.698943969989108,7.855590640040164,7.868645794983055,7.843227864968975,8.072957932498896,8.080854098027455,8.065572667731098,8.157901741299503,8.166633577298263,8.151269784779013,8.367769976370273,8.373906253287274,8.360026364262785,8.50172494022402,8.507112011611312,8.496900683412507,8.754308531812839,8.758573162739308,8.750199533139714
25,0.375,5.965333669525311,6.020020842092773,5.888945323661856,6.269851993035114,6.326207915102926,6.203784482851974,6.276745700983014,6.331304472122307,6.222160002697239,6.456243208730607,6.50400468062721,6.423361982335951,6.49722443532475,6.539028579047057,6.464488419719268,6.74928333023285,6.779667204602896,6.711616233330231,6.829040182039889,6.8565652923354055,6.797924983233958,7.037453061085449,7.0618624568773924,7.017841440027839,7.275718594910498,7.290981727634448,7.25561248041441,7.483422871489732,7.498457643390205,7.471725214522586,7.57417014752517,7.586911951775118,7.56493505228677,7.767002881297476,7.774706550652899,7.7565578392122445,7.930944989326856,7.93878332428444,7.923555271711159,8.165009240054724,8.170733633301326,8.158731187737144
26,0.625,5.638945323661856,5.715333669525311,5.525001971355019,5.742485915568926,5.803755572307848,5.683967231738429,5.686369973589994,5.755450892733293,5.585699811708631,5.9052132130666255,5.972160002697239,5.865842521167351,5.914168055719552,5.972160002697239,5.857440431270625,6.178214485130363,6.215906525409986,6.12159906698148,6.280876827027511,6.3173936608532735,6.245161274760976,6.458236100069827,6.488789798700575,6.4249318540828835,6.621042525650447,6.654498514371679,6.598427028101001,6.811682940709949,6.836925280123381,6.7896309296162425,6.962356099203194,6.984394459114251,6.941509341205469,7.169440560822858,7.186568581602295,7.153901535775626,7.350103382953023,7.360311972224082,7.333104863775504,7.557016005514526,7.566260399287107,7.548501352903031
27,0.875,4.752123226074682,4.8856621344449,4.576031967019,5.204420897069312,5.296191270424957,5.087915327997875,5.191455919904945,5.296191270424957,5.053153221738663,5.405335739850026,5.465333669525311,5.296191270424957,5.421130007033257,5.492485915568926,5.335699811708631,5.565036582717537,5.636729807372612,5.479121954010944,5.6857792047322295,5.737399969253976,5.617424652177226,5.887785828074755,5.933776292199377,5.841321592879831,6.081181945338907,6.120596064515044,6.034065159515507,6.221945242052845,6.256095394500949,6.193661264776843,6.3441148227421404,6.370450297893142,6.318049714159139,6.511791070764312,6.535264216069996,6.488519728351324,6.736650539418474,6.752123226074682,6.719577594257423,6.973537463917021,6.987078969475094,6.958355250400982
28,1.125,4.2010932304107005,4.4229419800270575,4.025001971355019,4.326031967019,4.502123226074682,4.025001971355019,4.502123226074682,4.678214485130363,4.308303200058569,4.723971975691038,4.870100011369276,4.569070015705295,4.803153221738663,4.928091958346963,4.678214485130363,5.076154493802401,5.1579017412995025,4.979244480794344,5.138945323661856,5.215333669525311,5.046191270424957,5.2680400200413136,5.336755832410774,5.171130007033257,5.472160002697239,5.531236330967145,5.4229419800270575,5.678214485130363,5.728980796363405,5.6430500680671125,5.790297901053076,5.827775696646995,5.745161274760976,5.946688446838621,5.982034287701958,5.90820900470741,6.1262333581457185,6.1523659726412205,6.094744047396665,6.30203785952713,6.329449412221194,6.2766401918032315
29,1.375,3.4739719756910383,3.7750019713550196,-inf,3.951093230410701,4.1729419800270575,3.4739719756910383,3.951093230410701,4.1729419800270575,3.4739719756910383,4.076031967019,4.252123226074682,3.7750019713550196,4.1729419800270575,4.319070015705295,3.951093230410701,4.428214485130363,4.515364660849263,4.252123226074682,4.604305744186044,4.708489259203725,4.515364660849263,4.796191270424957,4.888945323661856,4.6737271529445135,4.921130007033257,4.992485915568926,4.8163946565132445,5.024200328746132,5.076031967019,4.936369973589994,5.164168055719552,5.214334665185282,5.107440431270625,5.325230324410113,5.377061962682982,5.280151949674925,5.554959022601926,5.584561685990288,5.507395731177988,5.718249096492881,5.750433779864283,5.678091958346963
30,1.625,3.2239719756910383,3.5250019713550196,-inf,,,,,,,,,,3.2239719756910383,3.5250019713550196,-inf,3.7010932304107005,3.826031967019001,3.2239719756910383,3.922941980027057,4.069070015705295,3.7010932304107005,4.127061962682982,4.223971975691038,4.002123226074682,4.370100011369276,4.458489259203724,4.265364660849263,4.585699811708631,4.6579017412995025,4.502725576643868,4.671130007033257,4.742485915568926,4.5663946565132445,4.7680400200413136,4.827765679828001,4.671130007033257,4.972160002697239,5.024414097027295,4.914168055719552,5.170915246388864,5.215198051383533,5.11046270086352
