,xmf,upp_noerr_0,low_noerr_0,med_noerr_0,upp_err_0,low_err_0,med_err_0,upp_agn_0,low_agn_0,med_agn_0,upp_tot_0,low_tot_0,med_tot_0,upp_nov_0,low_nov_0,med_nov_0,upp_noerr_1,low_noerr_1,med_noerr_1,upp_err_1,low_err_1,med_err_1,upp_agn_1,low_agn_1,med_agn_1,upp_tot_1,low_tot_1,med_tot_1,upp_nov_1,low_nov_1,med_nov_1,upp_noerr_2,low_noerr_2,med_noerr_2,upp_err_2,low_err_2,med_err_2,upp_agn_2,low_agn_2,med_agn_2,upp_tot_2,low_tot_2,med_tot_2,upp_nov_2,low_nov_2,med_nov_2,upp_noerr_3,low_noerr_3,med_noerr_3,upp_err_3,low_err_3,med_err_3,upp_agn_3,low_agn_3,med_agn_3,upp_tot_3,low_tot_3,med_tot_3,upp_nov_3,low_nov_3,med_nov_3,upp_noerr_4,low_noerr_4,med_noerr_4,upp_err_4,low_err_4,med_err_4,upp_agn_4,low_agn_4,med_agn_4,upp_tot_4,low_tot_4,med_tot_4,upp_nov_4,low_nov_4,med_nov_4
65,16.375,0.0256471962433837,0.025532237829380522,0.025592665518815675,0.025434397893975152,0.025303293028550073,0.0253812496080573,0.005847267277686777,0.005790679095596432,0.005820417727028012,0.024716712428950915,0.024607515976040436,0.024656346841252,0.008575212945492959,0.00852242646969058,0.008552894121504086,0.008912225567679644,0.008854924565660303,0.008882303331114838,0.00893922632256577,0.008873220277171145,0.008907819044482228,0.007904735600311625,0.007845198935787714,0.007872812607809757,0.008467544735309038,0.008403704150456277,0.008441718513260458,0.002781228957498465,0.0027407386254712286,0.002762042221076383,0.0007612862840143566,0.0007377524260556083,0.0007506209858343364,0.0007560643380193796,0.0007380926355671734,0.000746503370714202,0.007553072368523727,0.007505291832677235,0.007524907881102007,0.0006638351594793464,0.0006452748405706226,0.0006540932871164317,0.0003011826204527946,0.00029071172770795447,0.0002958607716647389,0.00017554810796764465,0.00016659465764740487,0.0001707797746547546,0.00017593151868702768,0.00016560643001857264,0.0001703747633314627,0.006225450650923829,0.006171362738735938,0.006194715691636951,0.00013799545807201895,0.00012924721348891373,0.00013365373668632968,7.222701932039028e-05,6.678366713534705e-05,6.952694383177757e-05,3.226590208892202e-05,2.8620800179294844e-05,3.0308347359677794e-05,3.539258950473554e-05,3.159088321676883e-05,3.341343417158242e-05,0.004232724738364937,0.004190878968442417,0.004210902728265969,1.8225509548135866e-05,1.6043848553336787e-05,1.701047557826014e-05,9.58526798457516e-06,7.695215142546255e-06,8.50523778913007e-06
66,16.625,0.025552045583164984,0.025434160287332155,0.02548952263515067,0.025409389794799623,0.025311236650637572,0.025359311494712322,0.004960621888887109,0.004909077447809491,0.004934860468650255,0.02490742416086261,0.024798351911424606,0.0248515622990787,0.008867220709435446,0.008798633391873706,0.008833701972319809,0.01069425378956013,0.010618862281767085,0.01066037054225353,0.010881460823487605,0.010807338351174207,0.010852615917042755,0.006618230632252321,0.006563456900890324,0.006588859211087193,0.01031261971984863,0.01023181186062543,0.010270142132261776,0.0034743869367841454,0.0034285828561953194,0.0034494139385899663,0.0009602980479780459,0.0009380062247440593,0.0009517766097359841,0.0009790473721709727,0.0009565719438037604,0.0009662895154872775,0.006517237008676252,0.006463986119889831,0.006489361429331814,0.0008692839034078883,0.0008456204418256864,0.0008578139827322615,0.0004333837165262506,0.00041738846933170884,0.00042586940644144143,0.00023845986685232105,0.00022581811341463632,0.00023227399390790933,0.0002455934662932359,0.00023459335875262766,0.000241116741133116,0.005411939506808725,0.005357878595375721,0.005381452954466799,0.00020097201876842204,0.00019265038611251763,0.0001962954880221448,0.0001154876287989433,0.00010827302709337011,0.00011225563843907388,5.28296770101965e-05,4.765633237401453e-05,4.995139653933534e-05,5.0761419185919155e-05,4.603628708084689e-05,4.8061343697306434e-05,0.0037693485833111763,0.0037251375472606317,0.0037473672687583803,3.645101909627173e-05,3.168268578338167e-05,3.3885947382089646e-05,1.917053596915032e-05,1.6335456706106962e-05,1.7550490675982687e-05
67,16.875,0.025427231893628374,0.02533239984231732,0.025383612174109838,0.025190624278561242,0.025080747406627635,0.025141077893345198,0.00429898999100647,0.00425008082360574,0.004272936962616846,0.02505719194806498,0.02495099797909784,0.025006479130237853,0.009084555185664861,0.009018565340723168,0.009052880600107947,0.012718700188959245,0.012645355338386568,0.012682862086998889,0.013153315139908304,0.01307900906246168,0.013111634074590588,0.005621076553854712,0.005576795315841464,0.005599349046397846,0.01240000487888731,0.01232193489620956,0.012367763277477784,0.004268727544930099,0.004224457107218805,0.004248366275670471,0.0012011447815623007,0.0011789879621027445,0.0011910707999142865,0.001224030621403782,0.0011974402779919239,0.0012097013207857143,0.00551971572001219,0.005464639580195468,0.005486485890973834,0.0011271195119664941,0.0011051678982440729,0.0011161437051052836,0.0005812344501317059,0.0005644291802905804,0.0005709984639543752,0.00031786368682144395,0.0003047953214565584,0.00031138620572426204,0.0003278485659783338,0.0003142455856667029,0.00032049896049832997,0.004663365178194758,0.0046185169243288995,0.004642914806444004,0.00028073764885301904,0.0002694945345184357,0.00027648773003394265,0.00016587103741645665,0.00015633437079067653,0.00016126200855739477,6.239334439086275e-05,5.670158526086714e-05,5.973917018555645e-05,7.006695892950011e-05,6.343017337849004e-05,6.635435513265762e-05,0.0033132788325296015,0.00328095352877993,0.0032940920961075197,5.022140408819661e-05,4.45512455621099e-05,4.7048815389076667e-05,3.282751779055346e-05,2.8485796404864205e-05,3.0578354908539065e-05
68,17.125,0.024812467906079078,0.02470897401260055,0.02476833247214221,0.024756765348748995,0.024642849163884425,0.02469698297735562,0.0037359324490641053,0.00369084658855525,0.003712873804391353,0.024588880055018036,0.02447921918912352,0.024538893557497346,0.00888496560554661,0.008814990449183723,0.008855707587552003,0.01518807042752294,0.015112171305538038,0.015151406102463068,0.0162463164139259,0.016140176446468535,0.016195457792022392,0.004797963941302102,0.004741910374158501,0.004770898384604248,0.014937627625652157,0.014851878628284793,0.01489604646312752,0.005078901395741278,0.005033545527683561,0.005054406310908583,0.0014596824097479458,0.0014325250504834792,0.0014475104694452797,0.0015215573396449948,0.0014951236006114765,0.0015088696849240037,0.004645074866834895,0.00459578228871478,0.0046155765421218,0.0014073873476844947,0.0013806025988374565,0.0013938464691091018,0.0007515660122553509,0.0007335889096521674,0.0007413057253986225,0.0004000377842418835,0.00038800084771364803,0.00039299598736758156,0.00042377684793776655,0.0004100982655124545,0.0004178366818628186,0.0039579218554358885,0.003916265090797572,0.003941030183179127,0.0003715303872331104,0.000358370219301612,0.00036457769284993263,0.0002172642742667112,0.00020808941775640516,0.00021175342019445265,8.588400114179343e-05,7.999243642564048e-05,8.228480051547268e-05,9.666270249233541e-05,8.883248357535851e-05,9.261258925941633e-05,0.002851366118390669,0.002812938644036733,0.0028321766818930985,7.587212123001746e-05,6.912193250848566e-05,7.229452120760561e-05,4.700291410577024e-05,4.180796886567937e-05,4.434873990046394e-05
69,17.375,0.024172647217995454,0.02406562162577782,0.024117479275612117,0.024326184310579927,0.02421783568137287,0.024276311216229758,0.0033510366881623617,0.0033094663259396807,0.003334728232211141,0.024062149328699465,0.023953935703266843,0.024009881267390898,0.008757333037199886,0.008696403133723852,0.008725293941452009,0.01892937062665841,0.018836471829397197,0.01888750055605649,0.021097083031483315,0.0210132672881658,0.021062478864021253,0.004094351269724512,0.004053175118523169,0.004070836312294184,0.018703282505694908,0.01859391324795316,0.018645101279066285,0.006196441039874174,0.0061378602020732325,0.006164272340502842,0.001751868378672683,0.0017178366272142082,0.0017386461090049463,0.001995150580347666,0.0019615616412693242,0.001978615318055402,0.0039147854494298116,0.0038734850947559915,0.003896141428180941,0.001705232674833364,0.0016778539093788311,0.0016916647955030851,0.0008941029972992164,0.0008741278388344595,0.0008848147376183886,0.0005300410188676088,0.0005110810887865703,0.0005223971051593461,0.0005477319134689993,0.0005294200015052279,0.0005405551128202668,0.0033349658388541386,0.003296716569482451,0.003313532639625531,0.000509255837756268,0.000492655773652277,0.0005036990824007032,0.0002895776960027371,0.0002769413427160296,0.00028202288478559873,0.0001273301598919987,0.00011910032980270713,0.00012265092907023286,0.0001344853599368224,0.00012676854419036725,0.00013027864232556378,0.0024904038266199886,0.0024552488437582514,0.00247704925325331,0.00012163840076200308,0.00011367317807059555,0.00011731827998022273,7.472188907186845e-05,6.81121042757445e-05,7.128199289937583e-05
70,17.625,0.02335627399386242,0.023247379949406666,0.023309549187531975,0.02456984992297429,0.024460799274140202,0.02452411064419719,0.0032698562185217318,0.0032299059015922183,0.003249203341109333,0.023274126897196865,0.023165951072821083,0.023210726424648748,0.00840426576615791,0.00834685136096805,0.008368681471293483,0.025428203920804273,0.025317452224412357,0.025376726981613872,0.029328749172107146,0.029219541918894712,0.029271248364501647,0.003787412088329995,0.003740279570600772,0.003764715253772717,0.02517075712311603,0.025067247029184572,0.0251133346176997,0.008023252713808791,0.007955572621611225,0.007982503174534649,0.002276838655772677,0.002244956164403138,0.0022637432896529053,0.0030024083412236646,0.0029630196399957824,0.002984325935676425,0.0033799706970983356,0.00333513864368541,0.003353966270067507,0.0022348686823776805,0.0022030023914610735,0.002221892119579408,0.001093460370925448,0.0010674748444230392,0.001079962693557873,0.000673528430483466,0.0006546819035729492,0.0006644885777475906,0.0007248784661259027,0.000706679957332653,0.0007152499969335098,0.0028159735288859336,0.0027764660243365523,0.002794780636375812,0.0006587698178627089,0.0006415379360943825,0.0006501106757707279,0.000374970283405603,0.0003601684695770281,0.0003680202890979139,0.0001670212695746057,0.00015768440853498292,0.00016193702742954794,0.0001917269602954121,0.00018099686030366514,0.00018704772947364626,0.0021927421046043453,0.0021605356041761725,0.0021762608438218533,0.00016497461235423725,0.00015680958407667239,0.00016146451421904072,0.00010381790253715912,9.66195012845176e-05,9.882276288322558e-05
71,17.875,0.024036352807481256,0.023923570654321904,0.02398848316914364,0.02659590556736462,0.02648643910690528,0.026540932030416464,0.0036044117720137794,0.0035587534955013387,0.003580502603562114,0.024159389847346363,0.024059519455173553,0.0241116741133116,0.00871034092339607,0.008643730061091995,0.008680945201551543,0.03748354416357017,0.03733635224838394,0.037404280747526455,0.042913973787324915,0.04278704863875621,0.042840342728750445,0.004146279121521512,0.004098827994884632,0.004118695150329844,0.03708519662658415,0.03694700136292599,0.03701465985451964,0.01144372454323632,0.01136376450771654,0.011402823799734813,0.003547650785092163,0.00350832148552503,0.0035301461956994866,0.005524683858911238,0.00547251840047124,0.005502416336356649,0.0028411976341005535,0.0028056484402174784,0.002824953979961059,0.003521346649682098,0.0034807159137294538,0.0034997703464525937,0.0014947671906469795,0.001470585314570964,0.0014814639187145846,0.000844605213441968,0.0008208283486892444,0.0008331082920114551,0.0010587428002928657,0.0010389674474142662,0.0010474267839200898,0.0024599253745045285,0.002424289778205818,0.00244417583417945,0.000839334666088196,0.0008169078390797787,0.0008279781485830909,0.0004461172725305482,0.00043026242926141433,0.00043943728577172035,0.00024297979322025876,0.0002318014806974021,0.00023807915620842668,0.0002824278961088906,0.00027214600864825336,0.00027756776022938774,0.0019081865490104277,0.0018773462867794932,0.0018918753929837184,0.0002400583115415798,0.0002299114278553732,0.0002348390656220914,0.0001371854354254351,0.0001294956204338661,0.00013358623479911436
72,18.125,0.02906265673270436,0.02894759571583262,0.029004143396790635,0.031296947598927476,0.03115801251458542,0.03124351850515881,0.00429898999100647,0.0042535261199292095,0.004277324585285842,0.029448011506439168,0.029354804900572257,0.02940166201060164,0.01077724330977813,0.010703525848788028,0.010742250331445711,0.05730754700232356,0.057130881063103635,0.057213317067846464,0.06397134950867268,0.06380190357130931,0.06388817368324598,0.0050649798065219905,0.0050114535100357314,0.00504002840893172,0.05670790343751049,0.056559204880201615,0.056642588611440954,0.01715686287095077,0.01706814919069691,0.01711314594871464,0.006842347698109132,0.006790311843292587,0.006818433129506489,0.01195410361239585,0.011875747421716307,0.011916648165217814,0.0025896640017323697,0.00255690668590452,0.0025749269897155213,0.006789609823665548,0.006733550856370971,0.0067625415668922054,0.0024524515655520484,0.002411820829599404,0.0024335780378866453,0.0012505993642117313,0.001222664383206544,0.001236162060574119,0.0018609730290165458,0.0018267630725758226,0.0018432740341886892,0.0021211793038541536,0.002087460761152358,0.0021054513641329846,0.0012441893850017646,0.001218544068010921,0.0012307619095968936,0.0006120801125136178,0.0005950750370863348,0.0006028593547200053,0.0003752618915583732,0.0003628685450656408,0.0003688303117444977,0.0004550491222468791,0.0004413273386137492,0.00044760501412477384,0.0017259908551898186,0.0016923857156585446,0.0017087427729685605,0.00037479207842335455,0.00036086508905309013,0.0003696403343910815,0.00019501025208956517,0.00018587859678707692,0.00019049032572162746
73,18.375,0.037720567590262544,0.0375781224077853,0.03763587972256221,0.03798401395568649,0.03785168865614056,0.037920265173400344,0.005003569289608983,0.004946905505404956,0.004976711638723752,0.03823356573264603,0.03806669026714781,0.0381628669560522,0.015486844580639893,0.015397526083476583,0.015444431794864764,0.0837843252391306,0.08357629522303493,0.08366656414677023,0.09114223075118641,0.09094055131263998,0.0910119170078795,0.006012727903628965,0.005951355187772797,0.005979857184630593,0.08298971462343577,0.08279511478282048,0.08288428477583192,0.02596493032658169,0.025863601893645033,0.025909384373629947,0.016043367939899817,0.015932486639884443,0.01597992426614388,0.026894161305987756,0.02679517113842424,0.02685083319462199,0.0026613726065589463,0.002629409112924749,0.00264472394109616,0.01591216047160617,0.015825887659594015,0.01587225875603545,0.00506429938749886,0.00500322367994644,0.0050334132239846195,0.0022164865684512055,0.002178150896663882,0.002199143983587846,0.004068884157715918,0.004024494916683124,0.00404768316497933,0.0019175450106539594,0.001890009640821087,0.0019034182156975376,0.002194750960767873,0.00216894903939869,0.0021826735231073083,0.000896462863276264,0.0008730532087899916,0.0008845447300695274,0.0005495949655561421,0.0005333837123225113,0.0005436601996321713,0.0008492601435843364,0.0008302516121445028,0.0008387109486503265,0.0015200938987301668,0.0014886650200427148,0.001503807043382855,0.0005461550693836495,0.0005294038010522962,0.0005396775882864676,0.0002521870506364281,0.0002418619619679731,0.0002471244090952793
74,18.625,0.048064578387741794,0.04790957785424249,0.047994044315752764,0.04383770201288519,0.04371557219838426,0.04377942898368995,0.005314844792238212,0.005266340636160772,0.00529363299919967,0.04855739076577241,0.04840587872980439,0.04848242046975559,0.02461103147432661,0.024525017869561367,0.024567446855789425,0.1432957818582794,0.1430698881427511,0.14319006580267374,0.11314861820496983,0.11294300745651197,0.1130502706553726,0.0064585481678557655,0.006400399342133002,0.006432592342183731,0.14226219836138942,0.1419771945932644,0.14211881085256664,0.050350597300175756,0.0502102851773345,0.0502768906394876,0.03886560480317148,0.0387186126935714,0.03879799221286113,0.05431074401781426,0.05414756225558446,0.054222443449110154,0.0032092071228965132,0.0031747541596618147,0.0031957418464348014,0.03859656388133512,0.03846323955385841,0.038527579652676565,0.011645371580876893,0.011554028027097126,0.011605599468929627,0.004973506649118769,0.004921584197472746,0.004952748468762314,0.01016892710249564,0.010106927969126114,0.010130750735162144,0.0017882761965611368,0.0017581325538062644,0.0017751646299884335,0.004941699759862911,0.004881423274655121,0.004913124860966922,0.001770704105281245,0.0017444755719848613,0.0017565341091170057,0.001022583389349364,0.0010007613792503962,0.0010112457723726793,0.001968959848108123,0.0019350793008770105,0.0019507370386354756,0.0013652229688543183,0.0013386380255934376,0.0013511852763890208,0.00101848467475765,0.0009937195823760943,0.0010040905723278557,0.0004192083202110338,0.0004035748831319662,0.00041257153466002375
75,18.875,0.05161954637740809,0.05147723079855429,0.05153742088134645,0.04520913515536332,0.0450788943140946,0.04513925450164253,0.005015590025684287,0.004952208453664592,0.004986499412369973,0.052463217364731,0.0522853363915412,0.05237916941492147,0.02934651026867124,0.029245397841773667,0.029309454432665517,0.13536724779261114,0.13510748973030465,0.13523287583584484,0.11437504109325651,0.11416668706810223,0.11426449460260174,0.006299616324445043,0.006250069939229,0.006275852960069763,0.13438887003916133,0.13416220410204327,0.1342553135051926,0.05534398190504169,0.05519440312312352,0.05527270531229329,0.10261315045474403,0.10237090508205668,0.10248602280051368,0.08715050935078407,0.0870054612955358,0.0870838471870457,0.0038073980470967068,0.003762430989909351,0.0037850333218245277,0.10197007887577213,0.1017854207131059,0.10187567073631278,0.030654718443508013,0.030522474146226733,0.03059253030485428,0.01314783398666642,0.013066264706155429,0.013110824051944005,0.024496996486140545,0.0243876974303615,0.02444553844747856,0.0017854897186568885,0.0017545144526515235,0.0017713845243043755,0.013069710002478899,0.012984668424889552,0.013027189213684226,0.004201069053336441,0.004164736837561669,0.004184779497913641,0.0022899556224963576,0.002258704948791154,0.002275556119915586,0.005339636885374654,0.005293141585460743,0.005316111127642371,0.0012938977747471248,0.001263457123688505,0.0012778782268731855,0.002269969663729646,0.0022369099394470723,0.0022522679688263014,0.0008291229805902626,0.0008081109931378785,0.0008176503598391473
76,19.125,0.042975270901067404,0.04281871512408666,0.04289704431401131,0.040809475549839415,0.04066881781733562,0.04073117876082062,0.004266335278047188,0.004218630344314379,0.004240671060527924,0.04412008130763529,0.04397738771821308,0.04403978376267943,0.023276961976459908,0.023176421965565925,0.023231854515347143,0.09391832956525652,0.09371988481714542,0.09381378534241291,0.09475342511282758,0.0945487701910927,0.09464372104572524,0.005583237695957294,0.005532190068769581,0.005558712910294224,0.09388280737212833,0.09366936640475348,0.09378482703279754,0.04147395872743602,0.04133662208778323,0.04140052747444771,0.13929235293055842,0.13902292319785173,0.13914332766411544,0.10546404675999968,0.10526108748567164,0.10536362825250269,0.004082686943613705,0.0040434440464622076,0.004059833504678087,0.13821027607789296,0.13796022208689254,0.13810724119724752,0.04484448996062617,0.04470626769621311,0.04477622935219855,0.03789925318594796,0.0377316270994639,0.0378358878143812,0.04823218287362194,0.048083937928995145,0.04815584633940788,0.002069548460360901,0.002036337531850965,0.0020517873637968067,0.037686660042276554,0.03752423430118357,0.037621501820585344,0.011698109455320477,0.01162110870253622,0.011650150714491738,0.006330256781089821,0.006263230107160498,0.006297858575301956,0.014064050602217375,0.013993087218225656,0.014022707046335736,0.0012204557214568587,0.0011958904346614603,0.001209633818898499,0.006261550660206581,0.0061987091032846085,0.006225361548432705,0.0020851764972889915,0.0020563828922784255,0.002068122820502914
77,19.375,0.03259281102863031,0.03248181632544442,0.03253455960003898,0.03291233256180176,0.03280104085031212,0.03284817336804135,0.0033133760352471917,0.0032752887704048206,0.003295037122528534,0.033874245254922004,0.03373400873419443,0.03380224504194265,0.01630687370698451,0.016225061419679544,0.0162668747886962,0.06211756948075781,0.06190800582178462,0.06201553632811862,0.06866323288417818,0.06849051985547357,0.06859204269384542,0.0046170804841689575,0.004564866424370165,0.004592828406130238,0.06306610059975648,0.06286484237298626,0.06296832546616284,0.02803644984204928,0.027933193555213752,0.027983379858320594,0.10426765411129735,0.1040573938328481,0.10415520946757406,0.09858517784083158,0.09835359776632424,0.09847614069237492,0.004004773565314297,0.0039540067459774,0.003979978772102366,0.10318722970483092,0.10299071821076969,0.10309293226846661,0.03717415871378297,0.03705668382942441,0.037112470089094636,0.09916089333666456,0.09897971827137864,0.09906995479420808,0.07092538852944379,0.07074687033843866,0.07082885273049941,0.0023978668394742534,0.002363300473069033,0.0023790365130166684,0.09868195394649444,0.09849072380008893,0.09857928357603994,0.0314439289082256,0.031335645080830275,0.031386420000393635,0.02125298539019581,0.021141661277800306,0.021195795091271504,0.030020810920744448,0.029908628184343568,0.029967192821691576,0.0013291499603264526,0.0013018035957777828,0.00131385673275895,0.021066836785859872,0.020965907964095528,0.02101786011657193,0.006894799364550923,0.006839545019751952,0.006866696978865441
78,19.625,0.022994312674160952,0.022875017938923062,0.022947401562621792,0.02470883360867514,0.02459792530790489,0.024643251475132227,0.0025576465065884,0.002521924507874054,0.0025427285895138147,0.024154227303012137,0.024055312737562295,0.024106071456672727,0.011023214786639774,0.01094797988322507,0.010993492355661124,0.041847416968568,0.04170226091030018,0.041765172669184863,0.0471466877253879,0.04699852378302576,0.04707696367604545,0.0036088938973248765,0.0035654550828640753,0.0035867802790731386,0.04327878638674236,0.04313466175731119,0.04320026279138252,0.01948061803841358,0.019377415753087823,0.019440071004801083,0.07287242916473535,0.07267514544908436,0.07276068924071459,0.07725215141285134,0.0770615206832043,0.07715931471732636,0.0036192891879560356,0.003572853289702874,0.003594745501764546,0.07235639073735169,0.07218619957915344,0.07227103055085467,0.028052212882751795,0.02795010682807442,0.02799829777539518,0.09212388099612841,0.09192799051942956,0.09202626786706408,0.07767822332495442,0.077495271609997,0.07760070955782733,0.002534107248478674,0.0025019871504661376,0.002518225404454654,0.09134440700362274,0.09113599357680773,0.09124027589232891,0.03186766255495555,0.03172273870317975,0.031810129346444185,0.06392254834429151,0.06372462201067423,0.0638278944979627,0.04733682164114503,0.04718592522238842,0.04726630646968442,0.001554897871778385,0.0015266064808087006,0.001541203088900141,0.06353210122818517,0.06338345127223509,0.06346007671452643,0.021483172225751024,0.021369056235300297,0.021423141447412697
79,19.875,0.016464180104951084,0.01637191312535421,0.016409236268833303,0.018018991574313834,0.017918537965835486,0.017973930014484378,0.0018792741406783626,0.001849530109095805,0.0018641321173382226,0.01747877667100513,0.01738205456685205,0.017433172396002464,0.007939701577889159,0.007869845224847771,0.007898733332500438,0.028926335321435282,0.028809071042964828,0.028862591939300113,0.03230081406498978,0.03217459633619909,0.03222911356038967,0.0027337508301066987,0.0026920886653174045,0.0027149934056873064,0.030445824403255998,0.03032479621955442,0.03039069966208048,0.014277054157363054,0.01420125223809574,0.014236013009936141,0.05115372395396165,0.051011483977221536,0.05107692300676355,0.05576213719581216,0.05560229272688629,0.05567305900536734,0.003114645079134318,0.0030761312023647462,0.0030919239438976422,0.05150247650437282,0.05132392051231086,0.05141085484281773,0.022026751423118537,0.021933528616798696,0.02197638691502944,0.06799752927246071,0.06783800881259347,0.0679173613311283,0.06773180944347536,0.06754289596183907,0.06763824102749297,0.002553029377502872,0.0025236741567906747,0.002538205963070388,0.06736897869946655,0.06717605830580517,0.06726313304023744,0.026080876968213696,0.025972522938855668,0.02602744517436954,0.0669604464777375,0.06681616524392799,0.06688998260771116,0.05501026337495111,0.054858972745173165,0.054936005898863285,0.0018436115436247659,0.0018131330915093055,0.0018301111661817022,0.06642163561368286,0.06627999505370123,0.066351655057169,0.024568634889004414,0.024471496973226085,0.024511217783739065
80,20.125,0.012066523955439728,0.011985321885195188,0.012018103501702437,0.013337741096082507,0.013260103125482937,0.013298816807838666,0.0013629225045380204,0.001333140671898622,0.0013503077518552218,0.012761609788624279,0.01268941517020975,0.012732813483538224,0.006248871105712056,0.006195166604243549,0.006225564054094351,0.02037496404250677,0.02027737791419733,0.020325290753742765,0.022477205016883797,0.022351791910588715,0.022423046902733203,0.002010449208066146,0.001979004128925762,0.00199306072191948,0.0215987462569656,0.02150736490212899,0.021545859878370145,0.011183388664775258,0.011113829320037617,0.011152999315150921,0.035832156394130725,0.035686676326804265,0.03575817972589371,0.039381718832668826,0.03926069604911823,0.039313369121750076,0.0025113132112038056,0.002479646725873356,0.002494802249590939,0.03685092187673918,0.03671955240391622,0.036790351083303134,0.018040705581393257,0.01793894513637842,0.01797737261073236,0.049089138232348825,0.048912520894487686,0.04899705485788517,0.051636324646494335,0.05150420995283651,0.05155071875312787,0.0024733285492300017,0.0024335132360749187,0.0024567311852014993,0.0489579955658669,0.04879178971908985,0.04887399891749165,0.021912414026477745,0.02180667367019269,0.021863456257718215,0.05198756666650601,0.05182631275817508,0.05189065825714421,0.05022432016972431,0.05007283513451118,0.050150392102846095,0.0020316664012556647,0.001993249727203683,0.0020109487220315394,0.05156801813678341,0.05140608920958033,0.05148746948480711,0.021685742689208705,0.021599459076894596,0.021649272769584012
81,20.375,0.009536337216570519,0.009459811677072258,0.009490090323601562,0.010367847063892717,0.01028599697553091,0.010335146449650128,0.001006723145929253,0.0009844259225442892,0.0009960578477492329,0.009998870948071833,0.009921157375358583,0.009959363443522452,0.006053250636562064,0.006003212837607093,0.006032711162320187,0.014379057609171865,0.014273814066776719,0.014332270701105184,0.015957683744344177,0.015877329497803065,0.01592011759407111,0.0014516955864526295,0.0014330434649772927,0.0014431903486634993,0.015225320668963841,0.015126708511968727,0.015172061679950955,0.009649972593584275,0.009584744169930368,0.00961827640742345,0.025585936930698053,0.02545386543824805,0.025522463556111746,0.027874407511675674,0.027768370147086874,0.027819620279936234,0.001998504074104523,0.001967906818667564,0.0019857030162130102,0.026672539109882425,0.0265655351182687,0.02660991895915052,0.01573785979851426,0.015644485787967056,0.015691826211508903,0.03422794974377929,0.03408154625063573,0.03416243511212359,0.037022549475097366,0.03689162281465454,0.036957823265484344,0.0021875093583074135,0.0021557402701083963,0.002171535711716781,0.0348194984822775,0.03466684161430231,0.03474544891200229,0.01892201022087645,0.018821443209227583,0.01887913032204179,0.03847840857795344,0.03834890215721762,0.03840972135759862,0.0393352505335098,0.03919885352012704,0.039277998132849254,0.0020203476848074,0.0019794739420607808,0.0020014309559341793,0.038574909275916454,0.0384586170246219,0.0385224495092482,0.01968854545164067,0.019590829719707777,0.019643049179657545
82,20.625,0.008090954406610267,0.008021594867458784,0.008059657831621757,0.008582675954143484,0.008521308638438294,0.008551206574323702,0.0007350685510199271,0.0007162868259211372,0.0007248352649180849,0.008339949968019155,0.008276114783317372,0.008312182391694262,0.00653530051369507,0.006472734364472936,0.006504279346406399,0.010699518936762926,0.010620077315736961,0.010662125591321127,0.011684047462175782,0.011596872824950432,0.01163800037479298,0.0010669780305331345,0.001043849183897678,0.0010563370330325117,0.011153353025039928,0.011085408325444478,0.011113308205468313,0.00870643121408856,0.008642315221535963,0.008673114982634567,0.01817828522784003,0.018081287715987108,0.01813768959286874,0.01989606245339349,0.01980386567575932,0.019850752486619078,0.0015082081664292938,0.0014810832080706902,0.0014962468320147393,0.018981033871057526,0.018868537925899966,0.018928541703483404,0.013973992284370185,0.013890705755848437,0.013940017234496971,0.023230569279414564,0.023117986931841368,0.023175557941409568,0.02590509665375403,0.02578830758856958,0.025843975044918303,0.0017824764344115966,0.0017489522971449812,0.001768684448815763,0.023998535550187747,0.02387227462018924,0.023960469885949284,0.016653093586587363,0.016566226757967713,0.016612214443689766,0.026395322359466556,0.026297072012586915,0.02634477154616875,0.02818093628159592,0.028056732809119734,0.028114468523292743,0.0017693810682918249,0.0017389512175351597,0.0017551840713726993,0.02685205092866735,0.026758520313741808,0.026807496983029755,0.017685586252979935,0.017593054665985177,0.0176391206538964
83,20.875,0.007257662509465586,0.007197423825314637,0.007229182113211699,0.007544032515787852,0.007483556224993903,0.007508504922508685,0.0005484879346058109,0.0005310400467983955,0.0005400825996097595,0.007371945904596609,0.007317317977310995,0.00734393532147774,0.006557473533607558,0.006504190243915274,0.00653411518055557,0.008240246980526642,0.008182168356766582,0.00820870199859318,0.008877896807917422,0.00881853834837576,0.008855167572454279,0.0007945188131282021,0.0007795603949212875,0.0007883545407876992,0.008471146636010847,0.008392142427214038,0.008427273109396378,0.007485035866361664,0.007423387742805657,0.007457946008984412,0.013208979896181543,0.013132805366496803,0.013169213184385254,0.014359190453726653,0.014284236358162764,0.01431546273118857,0.001129797986851198,0.0011078193723738905,0.0011193162938044035,0.013649691617583889,0.013568457146433486,0.013602237790871519,0.011800156108337106,0.011718576027524161,0.011753091092495099,0.016460421599870937,0.01637002307251218,0.016411666336773056,0.01804947542658027,0.017958769090615816,0.018006128414686084,0.0013376821988704687,0.0013126686995439604,0.001323577004517956,0.016996408184964472,0.016895954576486124,0.01693926108724798,0.01433782745646075,0.014260853704431378,0.014307024995286655,0.01677923571326437,0.016689987418063768,0.016736957931263674,0.019104303117414647,0.019017198682152004,0.01906516552320721,0.0013856301393972534,0.00135579970539906,0.0013693432840499414,0.017126913633631075,0.01703120675786171,0.01707379234846811,0.014187768061105608,0.01410031801618042,0.014145155469744323
