,mst_hex,qir_hex,non_hex,tef_hex,hmr_hex,gsd_hex,sfr_hex,sfd_hex
120,8.933073456074302,2.1368413067824346,2039.0,48.121559420890115,-2.914701991270987,12.989210615130334,0.1768179699022173,1.14437472353033
121,8.933073456074302,2.638649636690073,6104.0,45.620321186310655,-2.933224807474645,13.139993601559075,0.20658238260928216,1.3631990737598922
122,8.933073456074302,3.1404579665977117,10460.0,33.87716655712966,-2.9107379380503904,11.723768022593847,0.22758907154408398,-1.2497214764009232
123,8.933073456074302,3.6422662965053494,526.0,27.37143888219681,-2.9790863008476434,11.30142243448697,0.00245678923614054,-2.0931043286908797
124,8.933073456074302,4.144074626412988,595.0,25.480313703392735,-3.056923779543914,10.96600388265271,0.00031072543580717553,-2.762396121494984
125,8.933073456074302,4.645882956320626,689.0,25.094189827950842,-3.1059207502913817,10.73468095491625,6.859732349404863e-05,-3.24187160390684
126,8.933073456074302,5.147691286228264,655.0,25.013848105277724,-3.172105407305214,10.460891471210031,1.698854765788314e-05,-4.441662056801996
127,9.06636955883415,-1.8776253324786711,56.0,25.003006594521658,-2.8431867591787117,13.152573296674674,9.641046681979245e-06,1.3902735752624455
128,9.06636955883415,-1.3758170025710328,27.0,38.015096523143626,-2.810578600732839,13.082453017221548,0.41034414424033505,1.3969772915058456
129,9.06636955883415,-0.8740086726633947,89.0,42.708931183547115,-2.8854009718420763,13.042368938527387,0.30655601833650664,1.2393518147874405
130,9.06636955883415,-0.37220034275575653,88.0,45.95226656306874,-3.188648585828431,10.521903532374814,0.315745591185668,-5.0902826500118685
131,9.06636955883415,0.12960798715188204,335.0,28.945756889457133,-3.125597052904396,10.791282319582297,0.05989916134495295,-3.3869063671357473
132,9.06636955883415,0.6314163170595202,259.0,38.21697660762831,-2.9806928671535755,11.51605949664093,0.09464414388291653,-1.7870065983800245
133,9.06636955883415,1.1332246469671583,312.0,45.816181629132004,-2.840440014161445,12.389453302021993,0.085418602691374,-0.16393371390140737
134,9.06636955883415,1.6350329768747969,602.0,47.900297896806585,-2.7692634345404383,12.650696727988215,0.20451686414524764,0.47249356495653866
135,9.06636955883415,2.1368413067824346,1038.0,47.95689880319643,-2.849244457181168,13.041826549857891,0.23320359585760367,1.2820508464509692
136,9.06636955883415,2.638649636690073,6976.0,47.758521142355896,-2.9151845159966463,13.21292248374886,0.28613185161823995,1.5064645530301946
137,9.06636955883415,3.1404579665977117,10663.0,34.577463397409126,-2.8908912297927816,11.81627712883245,0.32220108192616564,-1.0170867185913033
138,9.06636955883415,3.6422662965053494,472.0,27.5366674277742,-2.996820086849436,11.284268223875346,0.004167684185581982,-2.0475786725424245
139,9.06636955883415,4.144074626412988,534.0,25.524870186709286,-3.044032762661478,10.991128161425644,0.0004605309608039471,-2.688659999042999
140,9.06636955883415,4.645882956320626,618.0,25.095571974720382,-3.1057443247456757,10.70150413417744,8.51088474720867e-05,-3.3464345229915518
141,9.06636955883415,5.147691286228264,555.0,25.01389287656492,-3.2220639051467814,10.343065597757247,2.2290316928320568e-05,-4.999386955851942
142,9.199665661593999,-1.8776253324786711,56.0,25.00201027733939,-2.8222050636572797,13.157177181684977,8.4902233046399e-06,1.5881099084301147
143,9.199665661593999,-1.3758170025710328,22.0,40.48034173792059,-2.8255994358194543,13.204088494467678,0.5097175430485076,1.563910613626703
144,9.199665661593999,-0.8740086726633947,60.0,42.61051565806071,-2.838116637789671,13.020608124224664,0.47815583637647957,1.219174615860016
145,9.199665661593999,-0.37220034275575653,72.0,45.34054700533549,-3.1332649554361645,10.605915965458415,0.3379858818525386,-5.178005012555162
146,9.199665661593999,0.12960798715188204,290.0,29.70434757758831,-3.1206608312349937,10.925161471943547,0.07110382692061001,-3.2010065246693586
147,9.199665661593999,0.6314163170595202,200.0,39.18521357536316,-3.0234963570519113,11.35370077410812,0.09497546372004464,-1.9738303279693437
148,9.199665661593999,1.1332246469671583,209.0,44.25117735429244,-2.886926101440574,12.061600878045283,0.11865415517966346,-0.7100962833371676
149,9.199665661593999,1.6350329768747969,323.0,47.93897611659378,-2.779467673216664,12.593514279863646,0.21086902539847363,0.30946081139575604
150,9.199665661593999,2.1368413067824346,636.0,47.76443288611166,-2.775810232708788,13.027450447051617,0.2851375568770004,1.2935504533801796
151,9.199665661593999,2.638649636690073,6118.0,48.541908960008826,-2.8902244063023153,13.27816941819704,0.39246112713707804,1.642306306572507
152,9.199665661593999,3.1404579665977117,10991.0,35.21442387160651,-2.8938235114627373,11.85029261445638,0.45171375943050557,-0.9404791421013373
153,9.199665661593999,3.6422662965053494,424.0,27.739332698426157,-2.9621387097129297,11.380355416413005,0.004578595278177089,-1.8695869604511315
154,9.199665661593999,4.144074626412988,486.0,25.58699432420142,-3.003297462242848,11.048271557095964,0.0006791628058253591,-2.507133380681129
155,9.199665661593999,4.645882956320626,527.0,25.110653325321554,-3.0850394654428928,10.762766735812226,0.00013069507975192285,-3.244216090523604
156,9.199665661593999,5.147691286228264,509.0,25.01479959394234,-3.151818853862413,10.339404879285011,2.796867403040526e-05,-5.295152996908047
157,9.332961764353847,-1.8776253324786711,56.0,25.0016120161329,-2.8918727538514197,13.404909476526548,7.093103464346713e-06,1.755892456887704
158,9.332961764353847,-1.3758170025710328,11.0,35.461454738270156,-2.8482712996869526,13.183106079840714,0.7437931782660623,1.6772285972735181
159,9.332961764353847,-0.8740086726633947,16.0,37.41862142086029,-2.8217026298528727,13.251325297023145,0.566354032554483,1.634301170934062
160,9.332961764353847,-0.37220034275575653,78.0,42.57873650086232,-3.1108446235341214,10.481752790967489,0.657927007128688,-5.604764060661253
161,9.332961764353847,0.12960798715188204,58.0,47.59729247257627,-3.0861643207763785,11.0121477368485,0.6081637979021409,-3.0286520953228995
162,9.332961764353847,0.6314163170595202,306.0,28.88793994554507,-3.017027506941125,11.274803556639863,0.08725892161750173,-2.0715530925111385
163,9.332961764353847,1.1332246469671583,159.0,37.43910778693433,-2.899238044295493,11.656254529694984,0.1722301800800751,-1.4071228066778751
164,9.332961764353847,1.6350329768747969,162.0,44.676577261936515,-2.8101039004937145,12.518292801649455,0.12516375522752862,0.12629921029164476
165,9.332961764353847,2.1368413067824346,177.0,47.791478755110404,-2.6985153876086807,12.996279732221295,0.17483161769063496,1.254728188662476
166,9.332961764353847,2.638649636690073,453.0,47.93196715634917,-2.8698915637812608,13.333656713704771,0.34811289392254313,1.7563803808441278
167,9.332961764353847,3.1404579665977117,4413.0,48.71200862688298,-2.870198096957908,11.901305155358889,0.5349820184607975,-0.8298070725278971
168,9.332961764353847,3.6422662965053494,11146.0,35.86045889543841,-2.9267785006210234,11.473703911192501,0.620324182914084,-1.6527466123734031
169,9.332961764353847,4.144074626412988,408.0,27.833793252122167,-2.9902664392157203,11.157073222757415,0.006680202527964808,-2.3346252602463515
170,9.332961764353847,4.645882956320626,405.0,25.64787922611943,-3.063997171988936,10.752682864932844,0.0010344935983140362,-3.3469831200902656
171,9.332961764353847,5.147691286228264,455.0,25.122473266098524,-3.1511900195793157,10.31623360068818,0.00019065824046244096,-5.421650899248995
172,9.466257867113693,-1.8776253324786711,405.0,25.01339175377363,-2.827829648994587,13.289570204489253,2.675722822800839e-05,1.7866994398368046
173,9.466257867113693,-1.3758170025710328,47.0,25.00107667801228,-2.745399711786287,13.213727661726573,4.861132390552693e-06,1.6231013479057037
174,9.466257867113693,-0.8740086726633947,18.0,39.431178940667046,-2.7518119667848824,13.150099019397828,0.6650118693572666,1.4942911170382502
175,9.466257867113693,-0.37220034275575653,63.0,42.17306536719913,-3.0587253471176523,10.434354908247407,0.6528482917745327,-5.953303207556389
176,9.466257867113693,0.12960798715188204,63.0,45.47437985738119,-3.0128760578215186,11.395744145761958,0.7118694608847502,-2.3861964895569345
177,9.466257867113693,0.6314163170595202,273.0,28.49025053506369,-2.9838757369466706,11.531523250767563,0.10614157863693212,-1.6548917243817767
178,9.466257867113693,1.1332246469671583,154.0,36.607192200499696,-2.9587632534654893,11.65096984713021,0.24389513713354016,-1.3643842415094551
179,9.466257867113693,1.6350329768747969,137.0,43.64280961029721,-2.860494363639014,12.150235324059256,0.2199165850932641,-0.5674363667329669
180,9.466257867113693,2.1368413067824346,130.0,47.514035591712364,-2.658871496020493,12.963592931622824,0.23114726916498374,1.178520537856618
181,9.466257867113693,2.638649636690073,284.0,47.5934960204111,-2.8445671607157132,13.38502073531747,0.3135124784430611,1.864382927625279
182,9.466257867113693,3.1404579665977117,2616.0,48.76329530269728,-2.8528901730826752,11.936369245527814,0.705482775254086,-0.7466882564156194
183,9.466257867113693,3.6422662965053494,10866.0,36.48867784475898,-2.9287065089097126,11.470297203105742,0.8204255563280263,-1.6941963430805747
184,9.466257867113693,4.144074626412988,350.0,27.870588738577705,-2.9785979574153254,11.152959525333689,0.010971388415094784,-2.3682130274321285
185,9.466257867113693,4.645882956320626,386.0,25.654715231663204,-3.019697256163215,10.768410187768978,0.0011873729366986823,-3.4036712488933185
186,9.466257867113693,5.147691286228264,357.0,25.13031219033634,-3.124856894867556,10.375601392609603,0.00027226159927748103,-5.296709350554455
